Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Measure Start Date,Measure End Date,Location
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,409,9.4,7.3,11.8,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,387,17.6,14.7,20.9,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,304,14.5,11.9,17.3,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,566,19.5,17.1,22.1,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,Better than the National Rate,468,18.2,15.6,20.9,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,559,4.8,3.6,6.4,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,Better than the National Rate,4660,13.4,12.7,14.8,,07/01/2013,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,457,16.9,14.5,19.6,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,CA,95661,PLACER,9167811000,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,370,11.5,9.3,14.3,,07/01/2011,06/30/2014,"ONE MEDICAL PLAZA
ROSEVILLE, CA 95661
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,46,15.4,11.8,19.7,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,123,10.0,7.1,13.9,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,Worse than the National Rate,134,15.9,12.4,20.6,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,Worse than the National Rate,205,16.6,12.9,20.9,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,67,15.6,12.0,19.8,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,37,17.3,14.1,21.1,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,135,20.5,17.0,24.5,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,149,22.5,18.8,26.8,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1 - The number of cases/patients is too few to report.,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,596,15.0,13.7,16.4,,07/01/2013,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,202,15.7,12.8,19.0,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050359,TULARE REGIONAL MEDICAL CENTER,869 CHERRY AVENUE,TULARE,CA,93274,TULARE,5596880821,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,69,14.2,10.9,18.4,,07/01/2011,06/30/2014,"869 CHERRY AVENUE
TULARE, CA 93274
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,217,12.7,10.2,15.8,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Death rate for CABG,MORT_30_CABG,No different than the National Rate,72,2.6,1.4,4.7,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,133,7.3,5.4,10.0,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,378,11.2,8.9,13.8,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,340,9.8,7.7,12.3,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,354,15.2,12.5,18.2,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,243,16.1,13.4,19.1,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,71,13.8,10.4,17.9,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,148,20.7,17.2,24.5,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,461,21.6,18.8,24.7,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,1232,4.0,3.2,5.1,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,6173,15.0,14.2,15.7,,07/01/2013,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,398,18.2,15.7,21.3,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,CA,94305,SANTA CLARA,6507235708,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,352,12.0,9.7,14.8,,07/01/2011,06/30/2014,"300 PASTEUR DRIVE
STANFORD, CA 94305
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,147,15.2,12.3,18.8,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Death rate for CABG,MORT_30_CABG,No different than the National Rate,57,3.1,1.6,6.0,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,131,6.3,4.5,8.8,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,260,11.2,8.7,14.1,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,251,11.4,8.8,14.5,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,221,14.4,11.5,18.0,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,152,17.3,14.3,20.8,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,55,15.4,11.7,19.9,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,160,21.7,18.2,25.7,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,336,23.4,20.2,26.9,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,455,5.2,3.9,7.0,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,Worse than the National Rate,4488,16.3,15.3,17.2,,07/01/2013,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,290,18.6,15.6,21.9,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,SAN FRANCISCO,4153532733,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,224,13.3,10.5,16.7,,07/01/2011,06/30/2014,"505 PARNASSUS AVE, BOX 0296
SAN FRANCISCO, CA 94143
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,111,13.5,10.8,16.4,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Death rate for CABG,MORT_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,213,6.8,5.0,9.2,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,321,13.0,10.6,15.8,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,219,13.6,10.8,16.8,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,338,13.4,10.9,16.2,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,78,17.1,14.0,20.5,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Rate of unplanned readmission for CABG,READM_30_CABG,Not Available,Not Available,Not Available,Not Available,Not Available,5 - Results are not available for this reporting period.,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,247,21.9,18.8,25.4,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,402,22.1,19.1,25.3,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,164,5.7,4.0,8.0,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,2025,16.0,15.0,17.1,,07/01/2013,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Pneumonia (PN) 30-Day Readmission Rate,READM_30_PN,No different than the National Rate,226,18.4,15.6,21.5,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,ALAMEDA,5105371234,Rate of unplanned readmission for stroke patients,READM_30_STK,No different than the National Rate,332,13.6,11.2,16.6,,07/01/2011,06/30/2014,"20103 LAKE CHABOT ROAD
CASTRO VALLEY, CA 94546
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Acute Myocardial Infarction (AMI) 30-Day Mortality Rate,MORT_30_AMI,No different than the National Rate,260,13.2,10.7,16.2,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Death rate for CABG,MORT_30_CABG,No different than the National Rate,93,2.7,1.4,4.9,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Death rate for chronic obstructive pulmonary disease (COPD) patients,MORT_30_COPD,No different than the National Rate,317,7.2,5.5,9.4,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Heart failure (HF) 30-Day Mortality Rate,MORT_30_HF,No different than the National Rate,474,10.5,8.6,12.6,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Pneumonia (PN) 30-Day Mortality Rate,MORT_30_PN,No different than the National Rate,444,11.0,8.9,13.6,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Death rate for stroke patients,MORT_30_STK,No different than the National Rate,332,13.2,10.7,16.0,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,READM_30_AMI,No different than the National Rate,254,15.6,13.1,18.6,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Rate of unplanned readmission for CABG,READM_30_CABG,No different than the National Rate,92,15.2,11.4,19.5,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Rate of unplanned readmission for chronic obstructive pulmonary disease (COPD) patients,READM_30_COPD,No different than the National Rate,364,20.3,17.8,23.4,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Heart failure (HF) 30-Day Readmission Rate,READM_30_HF,No different than the National Rate,557,21.4,18.7,24.4,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Rate of readmission after hip/knee surgery,READM_30_HIP_KNEE,No different than the National Rate,507,5.0,3.8,6.6,,07/01/2011,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
050567,MISSION HOSPITAL REGIONAL MED CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,92691,ORANGE,9493641400,Rate of readmission after discharge from hospital (hospital-wide),READM_30_HOSP_WIDE,No different than the National Rate,4575,14.5,13.7,15.3,,07/01/2013,06/30/2014,"27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
"
